Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
13097.0,24,18,7378.8,4,5,5,455,Loyal Customers
13101.0,134,3,594.21,2,3,3,233,Others
13102.0,1,14,5272.83,5,5,5,555,Champions
13103.0,73,2,465.70000000000005,2,2,2,222,At Risk
13104.0,51,3,610.62,3,3,3,333,Others
13105.0,72,1,72.0,2,1,1,211,At Risk
13106.0,49,1,526.96,3,1,3,313,Others
13107.0,49,5,3721.45,3,4,5,345,Big Spenders
13108.0,8,2,748.46,5,2,3,523,Others
13109.0,187,1,347.49,1,1,2,112,At Risk
13110.0,73,5,1468.8000000000002,2,4,4,244,Big Spenders
13111.0,354,1,321.88000000000005,1,1,2,112,At Risk
13112.0,177,1,20.6,1,1,1,111,At Risk
13113.0,2,14,6379.7699999999995,5,5,5,555,Champions
13114.0,366,1,234.38,1,1,1,111,At Risk
13115.0,15,6,3199.92,5,4,5,545,Loyal Customers
13117.0,1,12,1658.8999999999999,5,5,4,554,Loyal Customers
13118.0,12,4,1217.6,5,4,4,544,Loyal Customers
13119.0,304,1,134.9,1,1,1,111,At Risk
13123.0,108,2,506.75,2,2,3,223,At Risk
13124.0,21,1,916.12,4,1,3,413,Others
13125.0,159,1,158.57,2,1,1,211,At Risk
13126.0,2,7,1898.6100000000001,5,5,4,554,Loyal Customers
13128.0,267,1,263.5,1,1,2,112,At Risk
13129.0,88,2,233.25,2,2,1,221,At Risk
13131.0,54,4,2240.47,3,4,5,345,Big Spenders
13133.0,95,1,90.65,2,1,1,211,At Risk
13134.0,38,2,681.65,3,2,3,323,Others
13135.0,127,1,275.45,2,1,2,212,At Risk
13136.0,11,8,3666.9500000000003,5,5,5,555,Champions
13137.0,22,8,4062.29,4,5,5,455,Loyal Customers
13138.0,8,2,504.85,5,2,2,522,Others
13139.0,73,1,3138.04,2,1,5,215,Big Spenders
13140.0,2,3,791.96,5,3,3,533,Others
13141.0,21,12,5279.83,4,5,5,455,Loyal Customers
13143.0,220,1,405.1,1,1,2,112,At Risk
13144.0,67,1,24.4,3,1,1,311,Others
13145.0,8,4,805.0,5,4,3,543,Loyal Customers
13148.0,25,14,4914.6900000000005,4,5,5,455,Loyal Customers
13150.0,120,3,449.96999999999997,2,3,2,232,Others
13151.0,261,2,1322.8700000000001,1,2,4,124,Big Spenders
13152.0,53,7,2146.38,3,5,5,355,Big Spenders
13154.0,35,3,1624.84,4,3,4,434,Big Spenders
13155.0,4,3,778.42,5,3,3,533,Others
13156.0,21,3,1586.54,4,3,4,434,Big Spenders
13157.0,45,5,3946.14,3,4,5,345,Big Spenders
13158.0,24,1,307.12,4,1,2,412,Others
13161.0,136,1,366.13,2,1,2,212,At Risk
13162.0,16,12,7587.2,4,5,5,455,Loyal Customers
13163.0,246,1,17.65,1,1,1,111,At Risk
13164.0,205,2,372.2,1,2,2,122,At Risk
13165.0,49,1,429.68,3,1,2,312,Others
13166.0,50,1,466.98,3,1,2,312,Others
13167.0,26,1,333.82,4,1,2,412,Others
13168.0,178,1,556.12,1,1,3,113,At Risk
13169.0,198,1,127.2,1,1,1,111,At Risk
13172.0,36,1,69.6,4,1,1,411,Others
13173.0,3,10,2285.7,5,5,5,555,Champions
13174.0,5,10,6677.81,5,5,5,555,Champions
13175.0,218,2,831.45,1,2,3,123,At Risk
13177.0,66,1,229.75,3,1,1,311,Others
13178.0,33,10,8333.72,4,5,5,455,Loyal Customers
13179.0,254,1,572.3100000000001,1,1,3,113,At Risk
13180.0,243,1,86.10000000000001,1,1,1,111,At Risk
13181.0,17,1,359.69,4,1,2,412,Others
13183.0,30,6,3078.4,4,4,5,445,Loyal Customers
13187.0,260,3,130.99,1,3,1,131,Others
13190.0,180,3,570.66,1,3,3,133,Others
13191.0,294,1,164.69,1,1,1,111,At Risk
13192.0,171,4,1646.6399999999999,2,4,4,244,Big Spenders
13194.0,57,1,412.08,3,1,2,312,Others
13195.0,50,1,172.38,3,1,1,311,Others
13196.0,79,3,1271.06,2,3,4,234,Big Spenders
13197.0,245,1,373.01000000000005,1,1,2,112,At Risk
13198.0,23,2,1572.99,4,2,4,424,Big Spenders
13199.0,2,30,6615.77,5,5,5,555,Champions
13201.0,138,4,1240.6100000000001,2,4,4,244,Big Spenders
13202.0,30,7,1580.3,4,5,4,454,Loyal Customers
13203.0,22,6,1778.79,4,4,4,444,Loyal Customers
13204.0,367,1,966.6600000000001,1,1,3,113,At Risk
13205.0,79,1,2803.2,2,1,5,215,Big Spenders
13206.0,36,13,8377.32,4,5,5,455,Loyal Customers
13207.0,87,2,285.6,2,2,2,222,At Risk
13208.0,85,3,764.6,2,3,3,233,Others
13209.0,150,5,2617.9,2,4,5,245,Big Spenders
13211.0,17,7,1531.9,4,5,4,454,Loyal Customers
13213.0,19,6,2330.94,4,4,5,445,Loyal Customers
13214.0,53,7,3264.23,3,5,5,355,Big Spenders
13215.0,38,1,81.6,3,1,1,311,Others
13217.0,291,1,132.5,1,1,1,111,At Risk
13219.0,254,1,76.23,1,1,1,111,At Risk
13220.0,211,1,516.8,1,1,3,113,At Risk
13222.0,213,1,88.5,1,1,1,111,At Risk
13223.0,59,4,805.9200000000001,3,4,3,343,Others
13225.0,57,9,9796.23,3,5,5,355,Big Spenders
13226.0,29,1,204.25,4,1,1,411,Others
13230.0,1,17,3553.81,5,5,5,555,Champions
13233.0,56,2,571.34,3,2,3,323,Others
13234.0,308,2,356.95,1,2,2,122,At Risk
13237.0,23,1,643.0,4,1,3,413,Others
13238.0,66,2,305.9,3,2,2,322,Others
13239.0,73,4,1265.1299999999999,2,4,4,244,Big Spenders
13240.0,1,5,1074.87,5,4,4,544,Loyal Customers
13241.0,47,1,115.58,3,1,1,311,Others
13242.0,87,4,429.0,2,4,2,242,Others
13243.0,85,4,677.97,2,4,3,243,Others
13245.0,68,1,558.72,3,1,3,313,Others
13246.0,29,5,1400.1299999999999,4,4,4,444,Loyal Customers
13249.0,37,6,897.52,3,4,3,343,Others
13250.0,96,2,256.04,2,2,2,222,At Risk
13251.0,38,1,252.68,3,1,2,312,Others
13252.0,30,2,399.3,4,2,2,422,Others
13253.0,66,2,1920.71,3,2,4,324,Big Spenders
13254.0,12,1,51.410000000000004,5,1,1,511,Others
13255.0,9,2,504.95,5,2,2,522,Others
13257.0,72,1,149.75,2,1,1,211,At Risk
13258.0,15,2,336.59999999999997,5,2,2,522,Others
13259.0,33,8,1141.06,4,5,4,454,Loyal Customers
13262.0,25,2,373.16,4,2,2,422,Others
13263.0,29,4,1250.6200000000001,4,4,4,444,Loyal Customers
13264.0,78,1,722.5600000000001,2,1,3,213,At Risk
13266.0,49,7,2300.78,3,5,5,355,Big Spenders
13267.0,2,18,5236.77,5,5,5,555,Champions
13269.0,5,14,3545.47,5,5,5,555,Champions
13270.0,2,1,590.0,5,1,3,513,Others
13274.0,45,1,360.85,3,1,2,312,Others
13275.0,19,2,241.66,4,2,1,421,Others
13276.0,33,3,1348.33,4,3,4,434,Big Spenders
13277.0,16,3,264.9,4,3,2,432,Others
13278.0,35,3,893.12,4,3,3,433,Others
13280.0,15,4,1507.77,5,4,4,544,Loyal Customers
13281.0,75,1,350.85,2,1,2,212,At Risk
13282.0,42,1,181.05,3,1,1,311,Others
13283.0,203,2,279.7,1,2,2,122,At Risk
13285.0,236,2,655.47,1,2,3,123,At Risk
13286.0,236,1,734.91,1,1,3,113,At Risk
13287.0,239,3,781.59,1,3,3,133,Others
13288.0,79,5,927.61,2,4,3,243,Others
13289.0,359,1,307.95,1,1,2,112,At Risk
13290.0,74,1,208.63,2,1,1,211,At Risk
13291.0,50,10,2959.73,3,5,5,355,Big Spenders
13292.0,51,3,415.57,3,3,2,332,Others
13293.0,28,6,1192.94,4,4,4,444,Loyal Customers
13294.0,282,1,815.79,1,1,3,113,At Risk
13295.0,12,3,900.77,5,3,3,533,Others
13296.0,59,5,705.11,3,4,3,343,Others
13297.0,21,3,2278.77,4,3,5,435,Big Spenders
13299.0,59,2,1076.2,3,2,4,324,Big Spenders
13300.0,24,2,913.62,4,2,3,423,Others
13302.0,162,1,95.45,2,1,1,211,At Risk
13303.0,36,1,61.72,4,1,1,411,Others
13304.0,91,3,917.57,2,3,3,233,Others
13305.0,8,7,1753.85,5,5,4,554,Loyal Customers
13306.0,66,1,53.65,3,1,1,311,Others
13307.0,123,2,258.34,2,2,2,222,At Risk
13308.0,232,1,284.86,1,1,2,112,At Risk
13309.0,28,1,249.58,4,1,1,411,Others
13310.0,16,2,409.17,4,2,2,422,Others
13312.0,87,1,124.75,2,1,1,211,At Risk
13313.0,115,7,1890.0,2,5,4,254,Big Spenders
13315.0,325,1,310.26,1,1,2,112,At Risk
13316.0,28,6,7213.84,4,4,5,445,Loyal Customers
13317.0,21,13,4212.411,4,5,5,455,Loyal Customers
13319.0,1,34,11236.95,5,5,5,555,Champions
13320.0,70,2,679.4,3,2,3,323,Others
13324.0,64,8,3391.52,3,5,5,355,Big Spenders
13326.0,68,1,281.76,3,1,2,312,Others
13327.0,1,14,6251.71,5,5,5,555,Champions
13329.0,2,7,4323.97,5,5,5,555,Champions
13330.0,91,3,1665.25,2,3,4,234,Big Spenders
13331.0,37,1,262.4,3,1,2,312,Others
13333.0,47,3,1015.74,3,3,4,334,Big Spenders
13334.0,172,2,2726.93,2,2,5,225,Big Spenders
13337.0,182,1,1575.26,1,1,4,114,Big Spenders
13338.0,177,3,1958.6,1,3,4,134,Big Spenders
13340.0,53,5,11364.08,3,4,5,345,Big Spenders
13346.0,98,6,299.4,2,4,2,242,Others
13357.0,130,4,3228.41,2,4,5,245,Big Spenders
13359.0,39,1,603.75,3,1,3,313,Others
13360.0,67,4,1553.65,3,4,4,344,Big Spenders
13361.0,108,2,1450.5,2,2,4,224,Big Spenders
13362.0,14,3,2303.33,5,3,5,535,Big Spenders
13363.0,45,1,731.36,3,1,3,313,Others
13367.0,67,1,510.20000000000005,3,1,3,313,Others
13368.0,50,2,498.1,3,2,2,322,Others
13369.0,1,1,308.28000000000003,5,1,2,512,Others
13370.0,7,1,754.87,5,1,3,513,Others
13371.0,141,2,2297.66,2,2,5,225,Big Spenders
13373.0,51,3,4274.94,3,3,5,335,Big Spenders
13374.0,50,2,422.8,3,2,2,322,Others
13375.0,80,1,1013.58,2,1,4,214,Big Spenders
13377.0,32,2,1552.88,4,2,4,424,Big Spenders
13380.0,68,1,62.4,3,1,1,311,Others
13381.0,15,6,4585.06,5,4,5,545,Loyal Customers
13382.0,64,4,1164.59,3,4,4,344,Big Spenders
13383.0,179,1,305.28000000000003,1,1,2,112,At Risk
13384.0,26,4,2528.9,4,4,5,445,Loyal Customers
13386.0,50,2,835.46,3,2,3,323,Others
13387.0,53,1,189.44,3,1,1,311,Others
13388.0,239,1,508.55,1,1,3,113,At Risk
13392.0,313,1,91.14,1,1,1,111,At Risk
13393.0,219,4,1131.45,1,4,4,144,Big Spenders
13394.0,15,11,4101.68,5,5,5,555,Champions
13395.0,36,2,872.51,4,2,3,423,Others
13397.0,73,5,1647.74,2,4,4,244,Big Spenders
13398.0,84,1,213.0,2,1,1,211,At Risk
13399.0,100,3,275.4,2,3,2,232,Others
13400.0,218,1,310.83,1,1,2,112,At Risk
13402.0,8,3,913.9000000000001,5,3,3,533,Others
13403.0,23,2,154.5,4,2,1,421,Others
13405.0,117,3,641.36,2,3,3,233,Others
13406.0,63,2,568.92,3,2,3,323,Others
13407.0,214,3,2244.7,1,3,5,135,Big Spenders
13408.0,7,46,23616.422,5,5,5,555,Champions
13410.0,29,4,1198.9,4,4,4,444,Loyal Customers
13412.0,256,1,487.34999999999997,1,1,2,112,At Risk
13413.0,275,6,429.44,1,4,2,142,Others
13414.0,99,3,1103.64,2,3,4,234,Big Spenders
13415.0,108,4,800.67,2,4,3,243,Others
13416.0,372,1,228.3,1,1,1,111,At Risk
13417.0,183,4,1028.66,1,4,4,144,Big Spenders
13418.0,8,15,6106.17,5,5,5,555,Champions
13421.0,42,6,2252.04,3,4,5,345,Big Spenders
13423.0,64,1,217.03,3,1,1,311,Others
13424.0,85,1,572.77,2,1,3,213,At Risk
13425.0,144,2,1779.42,2,2,4,224,Big Spenders
13426.0,18,12,4526.06,4,5,5,455,Loyal Customers
13427.0,113,3,423.93,2,3,2,232,Others
13428.0,150,2,281.51,2,2,2,222,At Risk
13431.0,42,6,2047.14,3,4,4,344,Big Spenders
13432.0,207,2,439.1,1,2,2,122,At Risk
13433.0,137,4,658.3199999999999,2,4,3,243,Others
13434.0,21,3,1132.6200000000001,4,3,4,434,Big Spenders
13435.0,12,2,665.34,5,2,3,523,Others
13438.0,183,1,46.5,1,1,1,111,At Risk
13439.0,24,2,702.9,4,2,3,423,Others
13440.0,59,7,1295.25,3,5,4,354,Big Spenders
13441.0,67,1,424.26,3,1,2,312,Others
13442.0,303,3,419.87,1,3,2,132,Others
13443.0,84,6,1280.16,2,4,4,244,Big Spenders
13444.0,10,2,631.6800000000001,5,2,3,523,Others
13445.0,262,1,241.89999999999998,1,1,1,111,At Risk
13446.0,66,11,3881.89,3,5,5,355,Big Spenders
13448.0,9,9,5701.5,5,5,5,555,Champions
13450.0,10,7,2076.32,5,5,4,554,Loyal Customers
13451.0,17,6,4214.77,4,4,5,445,Loyal Customers
13452.0,108,1,139.8,2,1,1,211,At Risk
13453.0,38,1,424.71,3,1,2,312,Others
13454.0,277,1,219.87,1,1,1,111,At Risk
13455.0,2,5,1847.59,5,4,4,544,Loyal Customers
13457.0,324,2,148.22,1,2,1,121,At Risk
13458.0,15,2,2312.7,5,2,5,525,Big Spenders
13459.0,260,2,1160.4099999999999,1,2,4,124,Big Spenders
13461.0,43,3,2715.0,3,3,5,335,Big Spenders
13462.0,46,4,1002.35,3,4,4,344,Big Spenders
13464.0,30,5,2422.96,4,4,5,445,Loyal Customers
13465.0,82,2,931.12,2,2,3,223,At Risk
13466.0,44,4,705.45,3,4,3,343,Others
13468.0,4,38,7685.54,5,5,5,555,Champions
13469.0,289,1,82.4,1,1,1,111,At Risk
13472.0,99,2,592.24,2,2,3,223,At Risk
13473.0,210,6,2235.12,1,4,5,145,Big Spenders
13474.0,79,2,434.2,2,2,2,222,At Risk
13476.0,42,3,823.0,3,3,3,333,Others
13477.0,91,5,1379.59,2,4,4,244,Big Spenders
13478.0,105,5,2215.78,2,4,5,245,Big Spenders
13479.0,88,2,550.42,2,2,3,223,At Risk
13480.0,52,2,627.82,3,2,3,323,Others
13481.0,10,6,2026.28,5,4,4,544,Loyal Customers
13482.0,263,1,151.45,1,1,1,111,At Risk
13484.0,19,2,476.92,4,2,2,422,Others
13485.0,12,10,2564.98,5,5,5,555,Champions
13487.0,141,2,271.47,2,2,2,222,At Risk
13488.0,3,11,6619.57,5,5,5,555,Champions
13490.0,290,1,154.25,1,1,1,111,At Risk
13491.0,8,18,3350.7400000000002,5,5,5,555,Champions
13495.0,4,6,3329.39,5,4,5,545,Loyal Customers
13497.0,4,5,972.28,5,4,3,543,Loyal Customers
13498.0,366,1,327.38,1,1,2,112,At Risk
13500.0,37,1,299.53,3,1,2,312,Others
13501.0,122,2,1544.79,2,2,4,224,Big Spenders
13502.0,51,2,488.5,3,2,2,322,Others
13503.0,115,5,1688.54,2,4,4,244,Big Spenders
13506.0,5,4,1180.68,5,4,4,544,Loyal Customers
13508.0,278,1,176.07999999999998,1,1,1,111,At Risk
13509.0,143,1,135.0,2,1,1,211,At Risk
13510.0,11,7,2766.73,5,5,5,555,Champions
13511.0,312,1,282.76,1,1,2,112,At Risk
13512.0,23,3,462.18,4,3,2,432,Others
13513.0,77,2,619.49,2,2,3,223,At Risk
13514.0,64,3,663.7,3,3,3,333,Others
13515.0,85,2,374.7,2,2,2,222,At Risk
13516.0,53,1,295.85,3,1,2,312,Others
13519.0,78,1,220.46,2,1,1,211,At Risk
13520.0,7,6,3285.05,5,4,5,545,Loyal Customers
13523.0,2,2,1136.64,5,2,4,524,Big Spenders
13526.0,374,2,1182.0,1,2,4,124,Big Spenders
13527.0,54,5,2396.23,3,4,5,345,Big Spenders
13530.0,270,1,402.97999999999996,1,1,2,112,At Risk
13531.0,2,5,1254.72,5,4,4,544,Loyal Customers
13534.0,15,10,1850.82,5,5,4,554,Loyal Customers
13535.0,38,1,89.5,3,1,1,311,Others
13537.0,61,2,717.85,3,2,3,323,Others
13538.0,32,5,1831.88,4,4,4,444,Loyal Customers
13539.0,56,4,938.02,3,4,3,343,Others
13540.0,103,3,632.39,2,3,3,233,Others
13541.0,63,2,785.25,3,2,3,323,Others
13542.0,12,17,4006.17,5,5,5,555,Champions
13543.0,270,2,1439.6100000000001,1,2,4,124,Big Spenders
13544.0,47,4,537.59,3,4,3,343,Others
13545.0,26,2,374.64,4,2,2,422,Others
13546.0,18,2,465.15,4,2,2,422,Others
13547.0,44,1,175.53,3,1,1,311,Others
13548.0,107,1,226.57999999999998,2,1,1,211,At Risk
13549.0,23,1,87.6,4,1,1,411,Others
13550.0,19,1,349.51,4,1,2,412,Others
13551.0,302,1,152.39999999999998,1,1,1,111,At Risk
13552.0,64,10,3238.85,3,5,5,355,Big Spenders
13553.0,310,1,517.8,1,1,3,113,At Risk
13554.0,16,7,1638.28,4,5,4,454,Loyal Customers
13555.0,14,9,4849.91,5,5,5,555,Champions
13556.0,65,2,200.82,3,2,1,321,Others
13557.0,51,11,2448.2,3,5,5,355,Big Spenders
13559.0,148,2,990.0,2,2,3,223,At Risk
13561.0,33,10,1678.86,4,5,4,454,Loyal Customers
13562.0,37,5,3038.85,3,4,5,345,Big Spenders
13564.0,4,35,15500.53,5,5,5,555,Champions
13565.0,47,1,174.57999999999998,3,1,1,311,Others
13566.0,70,3,833.41,3,3,3,333,Others
13567.0,64,4,1083.69,3,4,4,344,Big Spenders
13569.0,3,3,520.03,5,3,3,533,Others
13571.0,18,14,2454.2200000000003,4,5,5,455,Loyal Customers
13573.0,15,4,622.07,5,4,3,543,Loyal Customers
13574.0,47,1,421.25,3,1,2,312,Others
13576.0,9,11,4834.400000000001,5,5,5,555,Champions
13577.0,18,7,1801.68,4,5,4,454,Loyal Customers
13578.0,45,1,147.66,3,1,1,311,Others
13579.0,5,4,1072.0,5,4,4,544,Loyal Customers
13580.0,42,1,107.75,3,1,1,311,Others
13581.0,50,1,162.53,3,1,1,311,Others
13582.0,25,2,241.68,4,2,1,421,Others
13583.0,315,1,664.001,1,1,3,113,At Risk
13584.0,134,2,250.05,2,2,1,221,At Risk
13585.0,166,3,684.54,2,3,3,233,Others
13586.0,177,1,131.53,1,1,1,111,At Risk
13587.0,85,3,961.1,2,3,3,233,Others
13589.0,85,4,741.09,2,4,3,243,Others
13590.0,11,12,4367.67,5,5,5,555,Champions
13591.0,71,4,976.8100000000001,3,4,3,343,Others
13593.0,23,9,3486.61,4,5,5,455,Loyal Customers
13594.0,121,1,136.35000000000002,2,1,1,211,At Risk
13595.0,152,3,818.22,2,3,3,233,Others
13597.0,36,2,396.71,4,2,2,422,Others
13598.0,131,4,609.42,2,4,3,243,Others
13599.0,2,14,5013.96,5,5,5,555,Champions
13600.0,270,1,298.9,1,1,2,112,At Risk
13601.0,28,2,491.82,4,2,2,422,Others
13602.0,17,3,596.28,4,3,3,433,Others
13604.0,294,1,717.62,1,1,3,113,At Risk
13605.0,23,2,522.67,4,2,3,423,Others
13607.0,38,1,400.3,3,1,2,312,Others
13608.0,176,1,236.2,2,1,1,211,At Risk
13609.0,229,1,167.35,1,1,1,111,At Risk
13610.0,23,7,1044.0,4,5,4,454,Loyal Customers
13611.0,10,7,2147.73,5,5,5,555,Champions
13612.0,268,1,818.29,1,1,3,113,At Risk
13613.0,88,5,1039.8500000000001,2,4,4,244,Big Spenders
13614.0,29,2,748.73,4,2,3,423,Others
13615.0,35,7,5854.84,4,5,5,455,Loyal Customers
13616.0,204,2,288.1,1,2,2,122,At Risk
13617.0,44,5,734.57,3,4,3,343,Others
13619.0,180,2,231.69,1,2,1,121,At Risk
13620.0,164,1,112.34,2,1,1,211,At Risk
13622.0,332,1,658.95,1,1,3,113,At Risk
13623.0,16,5,1818.71,4,4,4,444,Loyal Customers
13624.0,24,1,462.08,4,1,2,412,Others
13625.0,232,1,301.26,1,1,2,112,At Risk
13626.0,15,1,449.81,5,1,2,512,Others
13627.0,124,2,607.43,2,2,3,223,At Risk
13628.0,312,1,310.14,1,1,2,112,At Risk
13629.0,49,8,5578.5,3,5,5,355,Big Spenders
13632.0,30,3,1526.88,4,3,4,434,Big Spenders
13634.0,10,11,3498.31,5,5,5,555,Champions
13635.0,78,3,1928.1299999999999,2,3,4,234,Big Spenders
13639.0,72,1,312.93,2,1,2,212,At Risk
13640.0,247,1,405.0,1,1,2,112,At Risk
13641.0,276,5,1016.47,1,4,4,144,Big Spenders
13642.0,68,3,159.92,3,3,1,331,Others
13643.0,18,7,1637.33,4,5,4,454,Loyal Customers
13646.0,35,2,326.25,4,2,2,422,Others
13647.0,130,4,1393.56,2,4,4,244,Big Spenders
13648.0,36,8,1764.02,4,5,4,454,Loyal Customers
13649.0,2,5,1332.28,5,4,4,544,Loyal Customers
13650.0,10,4,1451.66,5,4,4,544,Loyal Customers
13651.0,17,1,132.65,4,1,1,411,Others
13652.0,4,3,1475.77,5,3,4,534,Big Spenders
13653.0,123,1,152.2,2,1,1,211,At Risk
13654.0,16,5,3600.67,4,4,5,445,Loyal Customers
13655.0,10,4,1347.54,5,4,4,544,Loyal Customers
13656.0,135,2,699.2,2,2,3,223,At Risk
13658.0,19,4,3386.33,4,4,5,445,Loyal Customers
13659.0,52,10,3321.68,3,5,5,355,Big Spenders
13660.0,36,1,314.59,4,1,2,412,Others
13661.0,239,1,325.24,1,1,2,112,At Risk
13662.0,21,8,1352.35,4,5,4,454,Loyal Customers
13663.0,16,4,1858.04,4,4,4,444,Loyal Customers
13665.0,22,3,1711.6599999999999,4,3,4,434,Big Spenders
13666.0,56,2,43.25,3,2,1,321,Others
13668.0,19,14,6726.35,4,5,5,455,Loyal Customers
13669.0,43,1,195.0,3,1,1,311,Others
13671.0,30,1,194.95,4,1,1,411,Others
13672.0,366,1,233.53000000000003,1,1,1,111,At Risk
13674.0,68,1,240.68,3,1,1,311,Others
13676.0,175,2,243.9,2,2,1,221,At Risk
13677.0,40,2,556.1899999999999,3,2,3,323,Others
13679.0,129,3,281.26,2,3,2,232,Others
13680.0,107,8,7713.25,2,5,5,255,Big Spenders
13683.0,93,1,258.6,2,1,2,212,At Risk
13684.0,26,3,529.75,4,3,3,433,Others
13686.0,16,2,337.04,4,2,2,422,Others
13687.0,74,1,11880.84,2,1,5,215,Big Spenders
13688.0,271,1,375.5,1,1,2,112,At Risk
13689.0,80,1,349.5,2,1,2,212,At Risk
13691.0,32,1,212.78,4,1,1,411,Others
13692.0,44,2,1626.08,3,2,4,324,Big Spenders
13693.0,10,9,2011.82,5,5,4,554,Loyal Customers
13694.0,9,94,131443.19,5,5,5,555,Champions
13695.0,213,1,266.6,1,1,2,112,At Risk
13696.0,57,3,2020.4,3,3,4,334,Big Spenders
13698.0,232,2,465.53000000000003,1,2,2,122,At Risk
13699.0,186,1,455.57,1,1,2,112,At Risk
13700.0,53,3,348.34,3,3,2,332,Others
13701.0,82,1,161.0,2,1,1,211,At Risk
13702.0,81,1,135.18,2,1,1,211,At Risk
13703.0,51,1,326.06,3,1,2,312,Others
13705.0,9,5,1323.47,5,4,4,544,Loyal Customers
13706.0,262,1,300.38,1,1,2,112,At Risk
13707.0,65,3,2559.45,3,3,5,335,Big Spenders
13709.0,82,5,1263.7,2,4,4,244,Big Spenders
13710.0,59,2,329.04,3,2,2,322,Others
13711.0,42,7,1540.2,3,5,4,354,Big Spenders
13712.0,246,1,537.58,1,1,3,113,At Risk
13713.0,44,3,743.26,3,3,3,333,Others
13714.0,101,1,161.35,2,1,1,211,At Risk
13715.0,8,13,7403.95,5,5,5,555,Champions
13717.0,93,2,318.29,2,2,2,222,At Risk
13719.0,29,6,1773.57,4,4,4,444,Loyal Customers
13721.0,31,1,217.39999999999998,4,1,1,411,Others
13722.0,56,7,3260.0,3,5,5,355,Big Spenders
13723.0,28,5,1009.35,4,4,4,444,Loyal Customers
13724.0,273,1,213.01,1,1,1,111,At Risk
13727.0,247,6,746.57,1,4,3,143,Others
13728.0,23,10,1839.03,4,5,4,454,Loyal Customers
13729.0,71,3,724.73,3,3,3,333,Others
13733.0,46,2,487.03000000000003,3,2,2,322,Others
13734.0,144,4,6701.640000000001,2,4,5,245,Big Spenders
13735.0,12,9,6927.9800000000005,5,5,5,555,Champions
13736.0,61,5,2034.31,3,4,4,344,Big Spenders
13738.0,32,1,440.93,4,1,2,412,Others
13739.0,163,1,75.3,2,1,1,211,At Risk
13740.0,51,4,1247.02,3,4,4,344,Big Spenders
13745.0,182,1,477.32,1,1,2,112,At Risk
13746.0,49,1,176.69,3,1,1,311,Others
13747.0,9,2,169.79999999999998,5,2,1,521,Others
13748.0,9,5,1320.1,5,4,4,544,Loyal Customers
13750.0,16,6,1954.92,4,4,4,444,Loyal Customers
13752.0,163,1,404.45000000000005,2,1,2,212,At Risk
13753.0,234,3,1353.31,1,3,4,134,Big Spenders
13754.0,73,1,164.45000000000002,2,1,1,211,At Risk
13756.0,3,10,4017.9800000000005,5,5,5,555,Champions
13757.0,310,1,195.55,1,1,1,111,At Risk
13758.0,2,10,6226.43,5,5,5,555,Champions
13760.0,40,3,1076.85,3,3,4,334,Big Spenders
13761.0,138,4,881.52,2,4,3,243,Others
13762.0,229,4,2165.76,1,4,5,145,Big Spenders
13763.0,53,2,3502.48,3,2,5,325,Big Spenders
13764.0,205,3,1431.5,1,3,4,134,Big Spenders
13765.0,289,1,352.821,1,1,2,112,At Risk
13766.0,131,1,190.35,2,1,1,211,At Risk
13767.0,5,39,18320.170000000002,5,5,5,555,Champions
13768.0,362,2,875.97,1,2,3,123,At Risk
13769.0,3,11,3003.9100000000003,5,5,5,555,Champions
13770.0,58,4,785.37,3,4,3,343,Others
13771.0,169,5,3094.37,2,4,5,245,Big Spenders
13772.0,36,5,1982.09,4,4,4,444,Loyal Customers
13773.0,32,2,301.54,4,2,2,422,Others
13775.0,226,1,1049.66,1,1,4,114,Big Spenders
13776.0,64,2,623.98,3,2,3,323,Others
13777.0,2,37,30501.260000000002,5,5,5,555,Champions
13778.0,127,3,945.79,2,3,3,233,Others
13779.0,151,1,161.13,2,1,1,211,At Risk
13780.0,43,1,375.81,3,1,2,312,Others
13781.0,228,2,650.99,1,2,3,123,At Risk
13782.0,89,7,881.72,2,5,3,253,Others
13783.0,123,4,1542.09,2,4,4,244,Big Spenders
13784.0,70,3,447.44,3,3,2,332,Others
13785.0,64,4,542.49,3,4,3,343,Others
13786.0,3,6,3128.54,5,4,5,545,Loyal Customers
13787.0,94,4,913.46,2,4,3,243,Others
13788.0,141,1,3.75,2,1,1,211,At Risk
13789.0,24,1,239.45999999999998,4,1,1,411,Others
13792.0,58,1,188.4,3,1,1,311,Others
13793.0,282,1,96.0,1,1,1,111,At Risk
13794.0,182,1,126.03,1,1,1,111,At Risk
13795.0,24,4,836.3,4,4,3,443,Loyal Customers
13796.0,135,1,289.7,2,1,2,212,At Risk
13797.0,72,3,1179.45,2,3,4,234,Big Spenders
13798.0,8,54,38683.02,5,5,5,555,Champions
13799.0,80,7,2114.71,2,5,4,254,Big Spenders
13800.0,66,2,1121.24,3,2,4,324,Big Spenders
13802.0,10,16,21659.69,5,5,5,555,Champions
13803.0,67,2,1061.84,3,2,4,324,Big Spenders
13804.0,71,2,572.73,3,2,3,323,Others
13807.0,3,3,422.2,5,3,2,532,Others
13809.0,30,2,524.65,4,2,3,423,Others
13813.0,163,4,1398.61,2,4,4,244,Big Spenders
13814.0,163,1,678.2,2,1,3,213,At Risk
